feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
56,237,492,1,1,367.213056,0.117096,1.6033249600000001,1.4980451895135145,0.06566340143952204
13,141,23,1,1,0.551954,0.003266,0.14712334,0.15703988108108083,0.06740290888638634
13,181,216,1,1,6.643728,0.039312,0.15863258,0.20552854064864842,0.295626287164014
13,110,46,5,1,21.386274,0.126546,0.21747156,0.4281258632432436,0.9686521917773688
7,488,39,3,1,8.395023,0.171327,0.3238423800000001,0.2926135752432438,0.09643211230338758
112,157,14,1,1,27.747328,0.002212,0.5887335800000001,0.8611150756756731,0.46265663269228335
1,486,30,3,2,0.0328125,0.13125,0.08926124000000002,0.13970949351351364,0.5651753606998245
14,204,252,1,1,10.12536,0.05166,0.18780246,0.18977428367567534,0.010499456054384659
28,1289,148,5,1,3739.247232,4.769448,10.680426359999998,10.82742214545945,0.013763100882374401
13,529,101,1,1,9.04657,0.05353,0.18657595999999996,0.21332530183783752,0.14336971299966816
7,53,185,1,1,0.48951,0.00999,0.09878511999999995,0.12140106043243223,0.22894075982731305
13,346,117,1,1,6.861231,0.040599,0.3439231800000001,0.2340318551351347,0.31952287968745047
28,8,645,1,1,4.55112,0.005805,0.28237416,0.2845139809729729,0.007577963128683372
112,1264,954,1,1,15138.22464,1.20681,57.578165840000004,55.87953380518918,0.029501322420221448
28,54,61,3,2,5.822572,0.029707,0.18577623999999995,0.25183289540540565,0.35557106444508574
8,5,39,1,1,0.014976,0.000234,0.06611692000000001,0.08237439805405444,0.24588982750639973
8,71,138,7,1,30.73536,0.48024,1.0249035799999997,0.8979185239999966,0.12389951452799407
28,1498,467,1,1,548.825872,0.700033,1.7687026000000006,1.9963646189189161,0.1287169583619742
56,234,8,3,1,52.860416,0.016856,1.2202947,0.8562291755675697,0.29834229750602886
56,308,233,1,1,225.782592,0.071997,1.27132412,1.1883779505405379,0.06524392022033075
112,108,86,3,1,1049.656832,0.083678,3.2439729000000006,4.084289677783788,0.25903939511448676
14,252,134,5,1,165.489464,0.844334,1.0780421799999997,1.0522540534594578,0.023921259315235675
8,141,302,1,1,2.744576,0.042884,0.1045685,0.11617705670270291,0.11101389713635479
14,860,527,1,1,88.934412,0.453747,1.0418711199999997,1.1907103568648636,0.14285762798076593
56,132,266,1,1,110.945408,0.035378,0.9334035999999999,1.2911958279459492,0.3833199571396011
28,268,97,7,1,998.738384,1.273901,3.70004906,3.1029853811351464,0.16136642222383224
56,497,279,1,1,435.722112,0.138942,1.6412545399999996,1.6691370099459475,0.016988510475619403
27,1046,96,1,1,73.273248,0.100512,1.0129230199999997,1.0800257229189212,0.06624659682324283
28,518,21,1,1,8.544816,0.010899,0.19709446000000008,0.20531631962162125,0.04171532584741938
56,128,89,5,2,223.352976,0.284889,1.17135634,1.1709819793513536,0.00031959587007176387
14,89,159,3,1,24.993528,0.127518,0.24403000000000002,0.48024697897297436,0.967983358492703
13,129,131,3,1,25.725518,0.152222,0.25918307999999995,0.4284411970810807,0.6530446242134355
112,932,175,1,1,2048.1216,0.163275,11.632265740000001,11.906138818378386,0.023544259089320348
13,495,123,1,1,10.310352,0.061008,0.3679903400000001,0.20030395578378404,0.455681483965628
56,547,201,1,1,345.424128,0.110148,1.3379619199999997,1.432637555945951,0.07076108410166959
14,84,1005,1,1,16.7433,0.085425,0.27012134,0.3428521585405405,0.2692523979798876
28,807,135,1,1,85.51872,0.10908,1.09954968,1.0431538409189185,0.051289941788788915
27,257,153,1,1,28.776546,0.039474,0.4850208000000001,0.45716996432432466,0.057421940823311944
14,32,138,1,1,0.892584,0.004554,0.11210712,0.10932238097297287,0.02483998364267264
56,19,45,3,1,24.27264,0.00774,0.39168690000000006,0.6017777794054049,0.5363745364100888
14,33,31,5,1,5.018776,0.025606,0.18033336000000003,0.16249925978378355,0.09889518065995376
13,983,16,7,2,32.561568,0.770688,0.6236272399999999,0.8389226144864855,0.34523086978446554
27,1313,130,1,1,124.52778,0.17082,1.2584067399999999,1.3082329422702699,0.03959467212506349
56,183,51,7,1,1434.306048,0.457368,4.697465419999998,5.067516699081098,0.07877679684571276
8,55,121,1,1,0.433664,0.006776,0.10161324000000001,0.08913222081081068,0.12282867064557065
14,406,587,3,1,420.51506,2.145485,1.35228724,1.3914749247567546,0.028978817219893843
14,60,26,5,1,7.649096,0.039026,0.60058378,0.18435865459459394,0.6930342431249243
8,417,152,1,1,4.066304,0.063536,0.15752155999999995,0.19262453389189213,0.22284551963484994
13,167,528,5,1,372.632832,2.204928,1.1605181,1.347322884648645,0.1609667136157936
112,547,211,1,1,1450.437632,0.115628,7.363335479999998,7.6272701506486715,0.03584444459519227
27,382,180,3,1,451.26558,0.61902,1.5903222999999995,1.46296521172973,0.08008256456585532
8,97,61,1,1,0.382592,0.005978,0.08838788000000003,0.09768370259459462,0.10517078353496642
14,109,107,1,1,2.30692,0.01177,0.15667654,0.17863517735135115,0.14015268240766068
8,473,159,1,1,4.823424,0.075366,0.15811071999999993,0.17950735216216251,0.13532689094175648
56,602,156,3,1,2651.061504,0.845364,7.524620099999998,7.471563101675665,0.0070511198730595324
8,109,453,7,1,154.875264,2.419926,0.7779002600000002,1.0673468399999977,0.3720870076582792
7,191,87,7,2,9.97542,0.81432,0.3360318200000001,0.36971235275675624,0.10023018878615761
224,163,159,5,1,32518.262784,0.648084,86.70690003999997,97.7940932434056,0.1278697911964428
27,308,207,1,1,46.629027,0.063963,0.8472455800000003,0.754338700864866,0.10965755541047999
56,517,182,5,1,7377.540352,2.352532,18.893056339999998,19.575700651729786,0.03613202117459988
8,262,119,1,2,0.500752,0.031297,0.10841237999999999,0.1071340585405404,0.011791286746583687
27,43,174,1,2,1.395306,0.007656,0.15397494,0.18407421994594578,0.19548167997951987
13,80,150,3,1,18.27735,0.10815,0.36543216000000006,0.3684545093513521,0.008270616771528915
14,286,211,5,1,295.736756,1.508861,1.1911264000000001,1.1739990574011574,0.014379114255920061
14,1935,25,1,1,9.4864,0.0484,0.22718799999999997,0.22132362351351334,0.025812879582049378
8,247,106,1,2,0.420608,0.026288,0.10848819999999999,0.11119283167567563,0.024930192183810217
13,188,58,1,2,0.4631445,0.010962,0.1527667,0.14509527362162197,0.050216613819490975
