model_path,HW,CIN,latency
se_prior_DFKBFZ.pt,28,6,0.021761080000000002
se_prior_RQN9HG.pt,14,54,0.026294060000000008
se_prior_SHIQBQ.pt,7,990,0.09221532
se_prior_D882OX.pt,56,154,0.12261612000000005
se_prior_2QOGDD.pt,14,216,0.10281204
se_prior_B20N2S.pt,56,816,0.5000480200000001
se_prior_DCAC84.pt,28,190,0.09862892000000002
se_prior_Z7M4HV.pt,7,242,0.06767899999999999
se_prior_9XFWBY.pt,14,256,0.08981662
se_prior_TQ2ILC.pt,28,70,0.08883209999999998
se_prior_LEJW7Z.pt,14,534,0.12195617999999998
se_prior_YE0GH3.pt,28,226,0.2889224599999999
se_prior_778BLT.pt,28,208,0.10687682000000004
se_prior_2GADH9.pt,28,1280,0.2478839
se_prior_26P0XV.pt,56,236,0.21927263999999996
se_prior_0NL0D8.pt,14,1006,0.12281862000000006
se_prior_S7SDZW.pt,112,86,0.25047373999999994
se_prior_V0MSLY.pt,56,494,0.19340040000000003
se_prior_SXRF83.pt,112,150,0.20640876000000002
se_prior_8I2TTV.pt,14,114,0.03230778
se_prior_FW6IR2.pt,14,148,0.037013359999999995
se_prior_Y7OAO2.pt,112,148,0.19915786000000002
se_prior_JY12SF.pt,3,116,0.02418374
se_prior_AAUP5S.pt,14,96,0.029783839999999992
se_prior_9YQ8C3.pt,28,662,0.14521183999999998
se_prior_JH91WO.pt,14,518,0.1152758
se_prior_9RC393.pt,56,66,0.09074974
se_prior_EAZTXK.pt,56,30,0.09411738000000001
se_prior_IGKN7N.pt,56,326,0.16505822000000003
se_prior_Y1BFB5.pt,28,492,0.1352338
se_prior_13BZVO.pt,14,104,0.0306943
se_prior_IWLHXE.pt,14,206,0.21029294
se_prior_JDBCH4.pt,14,180,0.12599672
se_prior_IU49JK.pt,7,18,0.021421879999999994
se_prior_BGN2WT.pt,14,8,0.021398239999999995
se_prior_8KBGN3.pt,224,56,0.44766556
se_prior_7RO0LW.pt,56,144,0.10753014000000002
se_prior_NICMHX.pt,3,536,0.08703170000000003
se_prior_JLXBGX.pt,112,100,0.13585974
se_prior_TRXD6J.pt,7,242,0.06634955999999999
se_prior_84U6Z9.pt,7,536,0.08873814
se_prior_3ZVVAE.pt,14,464,0.09727328000000002
se_prior_NELKEE.pt,7,108,0.02660706
se_prior_5VEDHI.pt,112,180,0.22247289999999997
se_prior_YL81YH.pt,224,664,15.325008380000003
se_prior_CUB2VZ.pt,56,218,0.13106225999999999
se_prior_09Y10D.pt,56,166,0.12295911999999999
se_prior_GRMW9K.pt,56,206,0.13955430000000002
se_prior_J7H1RH.pt,14,1726,0.16477862000000001
se_prior_V6PDES.pt,56,88,0.09539876000000003
se_prior_1FB175.pt,56,490,0.2051184
se_prior_77E45J.pt,14,156,0.03532408
