feature0,feature1,feature2,feature3,feature4,True,Pred,Error
14,80,80,2,2,0.00443154,0.004518124233333342,0.019538181610307483
112,138,138,2,2,0.00462562,0.004473915729729747,0.03279652679430068
112,835,835,3,2,0.004428659999999999,0.0044327792378378505,0.000930131876877277
14,54,54,3,2,0.004488060000000001,0.004625817918018027,0.030694312914271597
112,188,188,2,2,0.00429742,0.004404620972972986,0.024945426086578935
28,34,34,2,1,0.00451784,0.0044903352387387265,0.006088033498590892
28,65,65,3,2,0.004422219999999999,0.004466530301415714,0.010019922440700593
14,70,70,2,2,0.004496579999999999,0.004481435554440162,0.0033679920205661224
14,32,32,2,2,0.004419339999999999,0.004492468621621618,0.016547407898378313
28,62,62,2,2,0.004551399999999999,0.004473121978549982,0.017198668860134565
224,194,194,3,2,0.004442140000000001,0.004383889771171173,0.01311310062916242
28,248,248,3,2,0.004476479999999999,0.004505193395495496,0.006414279857275611
28,508,508,2,1,0.004461419999999999,0.004498204549549567,0.00824503174988411
14,494,494,2,2,0.004452059999999998,0.004474882573230383,0.005126295070233699
56,503,503,3,2,0.005003780000000002,0.004481126561776058,0.10445172214284872
224,132,132,3,1,0.004495700000000001,0.004557705609909933,0.01379220364124207
112,236,236,3,2,0.004454620000000001,0.004610713507464611,0.035040813237629635
14,232,232,2,2,0.0045258,0.004481524195881589,0.009782978505106416
224,236,236,3,1,0.0046156800000000005,0.004658759175675688,0.009333224070058415
112,248,248,3,2,0.0044981199999999995,0.004422422376576578,0.016828724761327362
28,67,67,2,2,0.004505740000000001,0.004463875517823024,0.009291366607255882
112,192,192,2,2,0.004347600000000001,0.004360110513513529,0.0028775677416340057
112,500,500,2,2,0.004395359999999999,0.004405579276083214,0.002325014579742046
14,138,138,2,2,0.00443476,0.0044603804541183895,0.0057771906751186595
112,509,509,2,2,0.004406659999999999,0.004472240616231815,0.014882159329700145
14,493,493,3,1,0.004427479999999999,0.004430597631660221,0.0007041548827373409
28,1035,1035,2,2,0.004449599999999999,0.004432130594594595,0.003926061984314025
28,201,201,3,1,0.00445146,0.004499914872972968,0.010885164187248246
14,70,70,2,2,0.00442934,0.004481435554440162,0.01176147110859893
14,517,517,2,2,0.004423000000000001,0.004479266580542882,0.012721361189889497
28,247,247,3,2,0.00447904,0.004429542913642199,0.011050824810182769
112,73,73,3,2,0.00443318,0.004432046227027005,0.00025574710997410953
112,71,71,2,2,0.004424979999999999,0.004459336759459469,0.007764274518634981
28,39,39,3,1,0.004448419999999999,0.00446063256576576,0.0027453715624335814
112,512,512,3,2,0.00443122,0.004528563751222648,0.02196770894305588
224,499,499,2,2,0.004436999999999999,0.0044384698083655225,0.000331261745666763
