model_path,HW,CIN,CIN,latency
add_prior_VBEHCL.pt,112,509,509,0.004539500000000002
add_prior_7CYJLK.pt,14,197,197,0.013312520000000001
add_prior_IG70KD.pt,28,34,34,0.008118859999999999
add_prior_XFVVOU.pt,56,58,58,0.0046156800000000005
add_prior_EZA8QZ.pt,28,523,523,0.004413660000000001
add_prior_RF3I56.pt,14,1006,1006,0.004465480000000001
add_prior_T83RAG.pt,112,179,179,0.00448472
add_prior_TQHV2P.pt,14,8,8,0.02042412
add_prior_Q3BSX7.pt,14,499,499,0.004458180000000002
add_prior_JFSMK9.pt,14,166,166,0.01097154
add_prior_IIWEWK.pt,28,790,790,0.004537939999999999
add_prior_G9ZC3G.pt,14,2009,2009,0.004520220000000001
add_prior_SB0NXX.pt,14,1007,1007,0.00446372
add_prior_TBWYJY.pt,28,200,200,0.004610299999999999
add_prior_01PEHM.pt,28,590,590,0.00442658
add_prior_KIUOL5.pt,14,229,229,0.0047366199999999995
add_prior_ZPLFAD.pt,56,240,240,0.0045084
add_prior_AV6IQH.pt,14,153,153,0.006840060000000002
add_prior_85V3DL.pt,14,27,27,0.028366699999999998
add_prior_S2VGGN.pt,7,119,119,0.0157659
add_prior_WUNE15.pt,56,1875,1875,0.00450008
add_prior_5PRQVP.pt,56,134,134,0.0048606
add_prior_NLZ0P5.pt,28,45,45,0.00448326
add_prior_UNF8AC.pt,112,27,27,0.00444626
add_prior_0KDVJB.pt,28,1155,1155,0.0045321200000000015
add_prior_RLJ6HT.pt,28,734,734,0.00460302
add_prior_QTV5F9.pt,28,212,212,0.004535319999999999
add_prior_NJDAWS.pt,14,1153,1153,0.004533639999999999
add_prior_FEKPPF.pt,7,214,214,0.020058959999999994
add_prior_AQTMY8.pt,56,1081,1081,0.00447406
add_prior_VO1YN0.pt,7,694,694,0.0044846
add_prior_JYUCGS.pt,14,78,78,0.00983718
add_prior_DM1T2Z.pt,56,529,529,0.004491519999999998
add_prior_ZSGQ9D.pt,112,88,88,0.004501640000000001
add_prior_Y08T6P.pt,56,2013,2013,0.00449502
add_prior_IB2BLC.pt,14,35,35,0.01676078
add_prior_MNDZWX.pt,56,155,155,0.00437504
add_prior_A133ZX.pt,14,125,125,0.005579400000000001
add_prior_012Y58.pt,14,3,3,0.019301820000000004
add_prior_ZD4C14.pt,28,768,768,0.00453208
add_prior_V27EPP.pt,28,183,183,0.004522880000000001
add_prior_I5O9AD.pt,112,508,508,0.004468700000000001
add_prior_NJRSDY.pt,7,456,456,0.008775560000000003
add_prior_1OOMVV.pt,112,226,226,0.00447816
add_prior_O5Y5OJ.pt,14,24,24,0.018067839999999998
add_prior_P4SCB3.pt,28,40,40,0.005249779999999999
add_prior_ZOHIEF.pt,14,491,491,0.004439919999999998
add_prior_TKQ825.pt,14,268,268,0.004457640000000001
add_prior_MOEPUY.pt,28,59,59,0.004492440000000001
add_prior_OBVDQH.pt,14,89,89,0.019101619999999996
add_prior_2KEEY6.pt,56,150,150,0.00458316
add_prior_34UOF7.pt,3,177,177,0.02023504
add_prior_NU71PR.pt,112,229,229,0.004622380000000001
add_prior_3EYCF4.pt,14,139,139,0.018731820000000003
add_prior_MONUEC.pt,112,136,136,0.0044266600000000015
add_prior_G33LWT.pt,112,181,181,0.00447444
add_prior_TQ5IUS.pt,7,116,116,0.02136606
add_prior_B1LCBS.pt,14,153,153,0.0055737
add_prior_S2P9FC.pt,14,230,230,0.004900219999999999
add_prior_POM485.pt,7,263,263,0.01269904
add_prior_LBQVHQ.pt,28,151,151,0.00444738
add_prior_47O8AB.pt,56,1897,1897,0.00444804
add_prior_FCWETQ.pt,14,1024,1024,0.0051984599999999985
add_prior_A0ZFLU.pt,56,11,11,0.004425899999999999
add_prior_86SCF7.pt,28,249,249,0.004581099999999999
add_prior_V6UNBP.pt,28,112,112,0.0045056
add_prior_1T8EX6.pt,56,317,317,0.00443326
add_prior_11WW98.pt,56,315,315,0.00443496
add_prior_QEUXKJ.pt,14,45,45,0.026285279999999994
add_prior_U66HUY.pt,28,220,220,0.00446092
add_prior_8R1ZRE.pt,14,44,44,0.021085499999999997
add_prior_WT41GB.pt,7,158,158,0.02225772
add_prior_JG9R1C.pt,7,208,208,0.013114439999999998
add_prior_LXUJVX.pt,14,1006,1006,0.004439559999999999
add_prior_JE5VLR.pt,28,172,172,0.004450879999999999
add_prior_NPX163.pt,28,657,657,0.00450828
add_prior_Y4R0RA.pt,14,495,495,0.004447020000000001
add_prior_DY1316.pt,14,801,801,0.00459182
add_prior_ZG6SXB.pt,14,99,99,0.009432880000000005
add_prior_3N6D44.pt,14,655,655,0.004424440000000001
add_prior_AN4ZTY.pt,14,49,49,0.027111059999999996
add_prior_TLBT17.pt,7,198,198,0.024479920000000006
add_prior_NTW07E.pt,56,226,226,0.004489459999999999
add_prior_BPC03V.pt,14,943,943,0.004511640000000001
add_prior_YKZWLE.pt,112,2044,2044,0.004450680000000001
add_prior_KUONQS.pt,28,105,105,0.004427460000000001
add_prior_VQ0M2M.pt,112,189,189,0.00456302
add_prior_KZFYOR.pt,14,48,48,0.02029052
add_prior_1R1E91.pt,1,50,50,0.02549936
add_prior_YR8KQZ.pt,14,21,21,0.014398699999999995
add_prior_7S4DS6.pt,56,92,92,0.004445759999999998
add_prior_HLOHXL.pt,28,194,194,0.00454326
add_prior_117JDX.pt,28,212,212,0.004562779999999999
add_prior_ZUYLUT.pt,14,270,270,0.006720320000000001
add_prior_JPZONR.pt,28,211,211,0.004653400000000001
add_prior_PRLFY1.pt,28,1001,1001,0.004502399999999998
add_prior_F2P7LU.pt,14,420,420,0.004588900000000001
add_prior_1BVTS7.pt,7,149,149,0.02084392
add_prior_QDE7WC.pt,28,313,313,0.0044687600000000004
add_prior_N3QLMY.pt,28,490,490,0.00444162
add_prior_TRNXAR.pt,14,266,266,0.0044985
add_prior_6FT9M5.pt,14,1445,1445,0.0043605200000000005
add_prior_GXX755.pt,14,392,392,0.00440738
add_prior_9CTJR6.pt,112,156,156,0.00442734
add_prior_GKWXBR.pt,112,58,58,0.004478579999999999
add_prior_9BQ8ID.pt,14,97,97,0.00989152
add_prior_2UO1KB.pt,14,259,259,0.00446
add_prior_8Y36ZR.pt,112,243,243,0.004457399999999999
add_prior_V40ZFC.pt,28,26,26,0.012271940000000007
add_prior_67BJT8.pt,7,47,47,0.024498999999999986
add_prior_8YL61G.pt,14,398,398,0.0044423
add_prior_7S7JG8.pt,28,222,222,0.004492899999999999
add_prior_SK6NDQ.pt,14,2028,2028,0.00497346
add_prior_STRJAG.pt,7,810,810,0.012537760000000002
add_prior_4BQMUD.pt,14,989,989,0.00457826
add_prior_3F0NVT.pt,28,4,4,0.021747899999999994
add_prior_OW6WPN.pt,14,292,292,0.005747019999999999
add_prior_R3Y89J.pt,112,120,120,0.00444284
add_prior_L9D676.pt,14,435,435,0.0045091
add_prior_V1UWW3.pt,28,1065,1065,0.004583319999999999
add_prior_LNP7GJ.pt,14,196,196,0.005036200000000003
add_prior_ZS4O0E.pt,28,839,839,0.004516320000000001
add_prior_ZHGW14.pt,56,130,130,0.004408700000000001
add_prior_KP2BRD.pt,28,209,209,0.00461826
add_prior_KVIJH9.pt,1,34,34,0.02906658
add_prior_G66CW4.pt,14,95,95,0.015484439999999997
add_prior_EL9GRA.pt,28,504,504,0.0044321000000000004
add_prior_RV0O91.pt,7,977,977,0.004478119999999999
add_prior_TWN69C.pt,7,40,40,0.015676779999999998
add_prior_ONLW49.pt,112,110,110,0.0045716
add_prior_6PA1RK.pt,224,163,163,0.0044426000000000005
add_prior_WGOH40.pt,28,153,153,0.00448042
add_prior_LJE713.pt,56,314,314,0.00452624
add_prior_1SB9N6.pt,14,86,86,0.023656539999999997
add_prior_R6ZNL3.pt,14,13,13,0.012626119999999998
add_prior_S46G5Z.pt,28,92,92,0.004486580000000001
add_prior_DDCNNA.pt,28,67,67,0.004499019999999999
add_prior_NI5S34.pt,28,1069,1069,0.004451259999999998
add_prior_SABYKU.pt,112,779,779,0.004521119999999999
add_prior_2UE19Z.pt,56,532,532,0.004454299999999998
add_prior_TXRF7B.pt,14,143,143,0.017580059999999998
add_prior_PWUFO0.pt,28,123,123,0.004488720000000001
add_prior_2PR7XQ.pt,56,519,519,0.004669220000000001
add_prior_6WDC5Q.pt,56,75,75,0.004744419999999998
add_prior_PUC9EJ.pt,7,2048,2048,0.004467580000000001
add_prior_UX57CP.pt,112,490,490,0.00452438
add_prior_HZCTKL.pt,14,94,94,0.01138938
add_prior_GXFD0I.pt,7,206,206,0.01337292
add_prior_QQ3VYO.pt,56,493,493,0.004564340000000001
add_prior_G51LPE.pt,7,261,261,0.016184839999999995
add_prior_41EXEV.pt,112,151,151,0.00446218
add_prior_VTCS7V.pt,28,257,257,0.00451366
add_prior_V03D5L.pt,112,1020,1020,0.00448766
add_prior_4FS6ID.pt,14,497,497,0.00444558
add_prior_1NFKG2.pt,112,36,36,0.0044007399999999985
add_prior_A2IDOA.pt,28,72,72,0.00447578
add_prior_V7QGZ8.pt,7,145,145,0.018401559999999997
add_prior_5IMXKZ.pt,14,250,250,0.00459196
add_prior_QQNY4A.pt,56,101,101,0.004489640000000001
add_prior_1UVOKF.pt,28,508,508,0.004481039999999999
add_prior_CX52LU.pt,56,60,60,0.004561399999999999
add_prior_00WN4N.pt,14,1070,1070,0.004511859999999999
add_finegrained1_W01AX1.pt,14,175,175,0.004585220000000001
add_finegrained1_2C0M59.pt,14,89,89,0.013224459999999993
add_finegrained1_AYEUR4.pt,14,86,86,0.017586680000000007
add_finegrained1_C1F83K.pt,14,139,139,0.016823819999999996
add_finegrained1_ZEPOS6.pt,14,162,162,0.016982860000000002
add_finegrained1_4AI0M3.pt,14,174,174,0.012243840000000004
add_finegrained1_BWSXQV.pt,14,127,127,0.015631739999999998
add_finegrained1_JZ9JHR.pt,14,177,177,0.01162852
add_finegrained1_US1V3J.pt,14,152,152,0.01388086
add_finegrained1_P8Q6GZ.pt,14,155,155,0.009131099999999996
add_finegrained1_61AHC6.pt,14,105,105,0.006204059999999999
add_finegrained1_PDA46G.pt,14,193,193,0.006149119999999999
add_finegrained1_NKGFVQ.pt,14,189,189,0.009383939999999999
add_finegrained1_ZJV746.pt,14,181,181,0.019140760000000003
add_finegrained1_1MBBDR.pt,14,92,92,0.021779679999999996
add_finegrained1_HJJ3L6.pt,14,136,136,0.011614500000000003
add_finegrained1_NK0OHH.pt,14,130,130,0.006820619999999997
add_finegrained1_Z0L63A.pt,14,85,85,0.015410340000000002
add_finegrained1_3MVB66.pt,14,116,116,0.010708979999999996
add_finegrained1_FDC6UZ.pt,14,159,159,0.01122944
add_finegrained1_O3LWNV.pt,28,33,33,0.006076340000000001
add_finegrained1_KBG89U.pt,28,61,61,0.005452220000000001
add_finegrained1_MJJ8DH.pt,28,68,68,0.0044782599999999995
add_finegrained1_ZU4DGS.pt,28,31,31,0.010606939999999999
add_finegrained1_YIFKUA.pt,28,72,72,0.004460200000000001
add_finegrained1_7WMVUZ.pt,28,58,58,0.00463092
add_finegrained1_9WJ6XP.pt,28,54,54,0.013214140000000008
add_finegrained1_ECDNA8.pt,28,37,37,0.01216486
add_finegrained1_BMF9FP.pt,28,34,34,0.016433619999999996
add_finegrained1_8YDQD4.pt,28,50,50,0.011212640000000003
add_finegrained1_1P9RV7.pt,28,45,45,0.00870764
add_finegrained1_DZA2RB.pt,28,30,30,0.010198079999999997
add_finegrained1_GMQY7T.pt,28,38,38,0.004454799999999998
add_finegrained1_VZLXUF.pt,28,47,47,0.0092055
add_finegrained1_EEWC3W.pt,28,39,39,0.006388980000000001
add_finegrained1_MX8SGO.pt,28,70,70,0.006515779999999998
add_finegrained1_C5TJ4N.pt,28,56,56,0.0061078000000000035
add_finegrained1_668SO9.pt,28,36,36,0.012328680000000002
add_finegrained1_BDWDUK.pt,28,42,42,0.01250126
add_finegrained1_4332JI.pt,28,63,63,0.012747119999999995
add_finegrained1_NLPX5G.pt,28,26,26,0.011170640000000003
add_finegrained1_HUAA56.pt,28,17,17,0.022976559999999993
add_finegrained1_CLFYOV.pt,28,38,38,0.015400379999999993
add_finegrained1_AJREWA.pt,28,27,27,0.015626700000000004
add_finegrained1_E5G5PS.pt,28,20,20,0.019125620000000003
add_finegrained1_ANYEYW.pt,28,23,23,0.01618493999999999
add_finegrained1_UCIFPR.pt,28,36,36,0.016289279999999996
add_finegrained1_ZVU16X.pt,28,18,18,0.022890919999999995
add_finegrained1_S9SY5X.pt,28,19,19,0.017391000000000007
add_finegrained1_OR8ZX0.pt,28,25,25,0.0110214
add_finegrained1_ZXCEVQ.pt,28,24,24,0.0044451000000000004
add_finegrained1_DV1NSW.pt,28,35,35,0.006474119999999997
add_finegrained1_ZDMHOA.pt,28,39,39,0.006118899999999999
add_finegrained1_OZVYBI.pt,28,37,37,0.01096112
add_finegrained1_37X2B9.pt,28,32,32,0.010969619999999998
add_finegrained1_KZ5FJU.pt,28,30,30,0.016216900000000003
add_finegrained1_E8SSZP.pt,28,33,33,0.021667359999999997
add_finegrained1_82LJWX.pt,28,31,31,0.018018139999999995
add_finegrained1_NUYDX3.pt,28,28,28,0.018425219999999996
add_finegrained1_5SYL06.pt,28,29,29,0.0132352
add_finegrained1_IVI4QJ.pt,14,18,18,0.01901462000000001
add_finegrained1_G2MYF3.pt,14,36,36,0.0195885
add_finegrained1_FKOTHR.pt,14,37,37,0.020621459999999998
add_finegrained1_1CS43G.pt,14,24,24,0.020935580000000002
add_finegrained1_FTF08M.pt,14,32,32,0.011672739999999997
add_finegrained1_BVEB0Y.pt,14,26,26,0.0196536
add_finegrained1_UH0BIG.pt,14,29,29,0.02166692
add_finegrained1_M6BPLJ.pt,14,17,17,0.024105879999999996
add_finegrained1_HS12XT.pt,14,28,28,0.020072359999999997
add_finegrained1_C9PTFP.pt,14,21,21,0.016885860000000003
add_finegrained1_0MGCFG.pt,14,31,31,0.022720479999999994
add_finegrained1_G35RMN.pt,14,20,20,0.018804400000000006
add_finegrained1_CARZAK.pt,14,23,23,0.018703459999999998
add_finegrained1_ML2PT3.pt,14,35,35,0.020729059999999997
add_finegrained1_ENOBSL.pt,14,34,34,0.02520486
add_finegrained1_M9K34E.pt,14,30,30,0.018878479999999996
add_finegrained1_E6G43Q.pt,14,38,38,0.018445900000000005
add_finegrained1_AW1X4V.pt,14,25,25,0.01715628000000001
add_finegrained1_3N8FZA.pt,14,33,33,0.01943862
add_finegrained1_1BO6C1.pt,14,27,27,0.014415459999999998
add_finegrained1_7B31G8.pt,7,273,273,0.02240204
add_finegrained1_8QI75G.pt,7,250,250,0.01125896
add_finegrained1_RMKIO3.pt,7,282,282,0.01597138
add_finegrained1_9EJ4QR.pt,7,224,224,0.01668328
add_finegrained1_KSE0IT.pt,7,260,260,0.018423779999999997
add_finegrained1_6YRSNN.pt,7,150,150,0.02323408
add_finegrained1_AG3IA1.pt,7,213,213,0.01953022
add_finegrained1_003M2C.pt,7,186,186,0.011325660000000001
add_finegrained1_48FLS6.pt,7,132,132,0.024751559999999995
add_finegrained1_GZRIQR.pt,7,136,136,0.019838120000000004
add_finegrained1_UDTRCQ.pt,7,209,209,0.020735980000000008
add_finegrained1_S95SCK.pt,7,171,171,0.018425239999999996
add_finegrained1_XC82D4.pt,7,137,137,0.02836501999999999
add_finegrained1_S47SGN.pt,7,239,239,0.015135520000000003
add_finegrained1_6EH39Z.pt,7,263,263,0.023472020000000007
add_finegrained1_LXCYUD.pt,7,230,230,0.018976660000000003
add_finegrained1_GYO17G.pt,7,196,196,0.021732639999999998
add_finegrained1_JG87XZ.pt,7,257,257,0.018383260000000002
add_finegrained1_41EGD4.pt,7,155,155,0.018498520000000004
add_finegrained1_DTMJ62.pt,7,190,190,0.026437259999999997
add_finegrained1_35BDU8.pt,7,947,947,0.00465486
add_finegrained1_Q5LU9T.pt,7,560,560,0.01887818
add_finegrained1_S0RWNS.pt,7,1114,1114,0.008357300000000002
add_finegrained1_VBQVO5.pt,7,598,598,0.015165420000000002
add_finegrained1_XIMMDQ.pt,7,1171,1171,0.004459939999999999
add_finegrained1_SPR3F3.pt,7,705,705,0.00819318
add_finegrained1_WBD4J9.pt,7,652,652,0.004621519999999999
add_finegrained1_VCPP5H.pt,7,615,615,0.012146840000000006
add_finegrained1_QFRMLJ.pt,7,1137,1137,0.004522480000000001
add_finegrained1_RAKW4I.pt,7,654,654,0.028519019999999992
add_finegrained1_WHCHDS.pt,7,797,797,0.0138229
add_finegrained1_VQMDE1.pt,7,823,823,0.009170799999999998
add_finegrained1_0CHLVZ.pt,7,1011,1011,0.012246859999999997
add_finegrained1_V29T9W.pt,7,995,995,0.015745919999999997
add_finegrained1_VFS51L.pt,7,859,859,0.01687234
add_finegrained1_STMAE2.pt,7,862,862,0.013054719999999997
add_finegrained1_4AATTL.pt,7,884,884,0.029002419999999994
add_finegrained1_5OOBWK.pt,7,831,831,0.00444732
add_finegrained1_ACZH2O.pt,7,827,827,0.004480599999999999
add_finegrained1_PE0T5S.pt,7,597,597,0.012792640000000001
add_finegrained1_79868J.pt,7,495,495,0.017589920000000005
add_finegrained1_589RGV.pt,7,539,539,0.013522440000000004
add_finegrained1_4XVD0T.pt,7,913,913,0.009357939999999999
add_finegrained1_T56IVE.pt,7,1067,1067,0.007241620000000001
add_finegrained1_85KTRG.pt,7,842,842,0.007710539999999999
add_finegrained1_A9VHL4.pt,7,827,827,0.010451080000000001
add_finegrained1_L4KWNQ.pt,7,1051,1051,0.006714560000000001
add_finegrained1_JMW68B.pt,7,581,581,0.010746200000000001
add_finegrained1_3NGJAH.pt,7,819,819,0.007805080000000001
add_finegrained1_MXMKPG.pt,7,624,624,0.015010900000000002
add_finegrained1_WKC634.pt,7,787,787,0.00789438
add_finegrained1_J1UPX5.pt,7,826,826,0.00746744
add_finegrained1_6W4I8S.pt,7,1028,1028,0.010232959999999998
add_finegrained1_2S4LF9.pt,7,637,637,0.01658052
add_finegrained1_SQJRCX.pt,7,1072,1072,0.00445396
add_finegrained1_U9TG63.pt,7,1002,1002,0.00446666
add_finegrained1_9L3BJY.pt,7,989,989,0.004602059999999999
add_finegrained1_9FUISK.pt,7,925,925,0.0044553599999999985
add_finegrained1_GLHNB4.pt,7,660,660,0.004840720000000001
add_finegrained1_WJLWJT.pt,7,1106,1106,0.00449398
add_finegrained1_WX0QWN.pt,7,95,95,0.01589974
add_finegrained1_ZORP34.pt,7,102,102,0.01681506
add_finegrained1_V58ARF.pt,7,77,77,0.02528938
add_finegrained1_V4DICH.pt,7,127,127,0.016719860000000003
add_finegrained1_3SBI08.pt,7,112,112,0.02484
add_finegrained1_VE50KX.pt,7,140,140,0.01797132
add_finegrained1_431CRB.pt,7,121,121,0.024202200000000004
add_finegrained1_XONV12.pt,7,101,101,0.015525879999999994
add_finegrained1_ORTOZG.pt,7,106,106,0.022784779999999994
add_finegrained1_26DDOU.pt,7,117,117,0.02225988
add_finegrained1_2DKPO2.pt,7,80,80,0.00443864
add_finegrained1_8Y1IK4.pt,7,105,105,0.022017060000000005
add_finegrained1_O65TLR.pt,7,119,119,0.022196700000000007
add_finegrained1_VPU29Q.pt,7,98,98,0.020005979999999996
add_finegrained1_GUMDLP.pt,7,83,83,0.01788934000000001
add_finegrained1_HTRJ3X.pt,7,97,97,0.014909000000000006
add_finegrained1_O8HN3B.pt,7,144,144,0.018204659999999994
add_finegrained1_LQULHO.pt,7,84,84,0.020934540000000005
add_finegrained1_HQIDUB.pt,7,169,169,0.017468999999999995
add_finegrained1_UAJ6GM.pt,7,149,149,0.02189776
add_finegrained1_AOB3AK.pt,7,694,694,0.014904059999999995
add_finegrained1_NFTKJM.pt,7,860,860,0.00446766
add_finegrained1_A68LQT.pt,7,891,891,0.015548200000000002
add_finegrained1_NNAWX3.pt,7,1069,1069,0.0072112200000000026
add_finegrained1_8EPJXJ.pt,7,819,819,0.0043963000000000006
add_finegrained1_9KMQB4.pt,7,1071,1071,0.00695202
add_finegrained1_Z3ARQ8.pt,7,696,696,0.011421700000000003
add_finegrained1_7AOPH1.pt,7,499,499,0.009342900000000001
add_finegrained1_CHCBHK.pt,7,672,672,0.01418544
add_finegrained1_C8A3V3.pt,7,876,876,0.007795099999999998
add_finegrained1_MQS36U.pt,7,837,837,0.008553060000000001
add_finegrained1_6DTAUZ.pt,7,825,825,0.01883574
add_finegrained1_SL2MGJ.pt,7,1012,1012,0.00444554
add_finegrained1_MY3JZY.pt,7,783,783,0.015541120000000004
add_finegrained1_D6EMFY.pt,7,623,623,0.014746099999999998
add_finegrained1_T2WEHB.pt,7,1103,1103,0.007383879999999998
add_finegrained1_I04XO9.pt,7,534,534,0.00924948
add_finegrained1_ESE5K5.pt,7,524,524,0.006293999999999999
add_finegrained1_AXXIRB.pt,7,479,479,0.019010239999999998
add_finegrained1_5179J0.pt,7,562,562,0.025579360000000006
add_finegrained1_86YPHT.pt,7,210,210,0.021671420000000007
add_finegrained1_KV7U3L.pt,7,248,248,0.019795600000000003
add_finegrained1_NEBE77.pt,7,119,119,0.015438479999999997
add_finegrained1_F1JBIA.pt,7,259,259,0.018275659999999996
add_finegrained1_FL9DYD.pt,7,163,163,0.012788139999999998
add_finegrained1_TLUUPX.pt,7,161,161,0.01446556000000001
add_finegrained1_LU4JY4.pt,7,187,187,0.014406220000000003
add_finegrained1_JIEIAZ.pt,7,214,214,0.012093160000000002
add_finegrained1_A901LX.pt,7,180,180,0.017998139999999996
add_finegrained1_JVYA4J.pt,7,272,272,0.018879900000000005
add_finegrained1_AXDP2V.pt,7,242,242,0.021411160000000002
add_finegrained1_5162AK.pt,7,118,118,0.01910262
add_finegrained1_DX02Q4.pt,7,275,275,0.018390919999999998
add_finegrained1_4XP0DA.pt,7,128,128,0.025068219999999995
add_finegrained1_T49W5C.pt,7,206,206,0.018280799999999996
add_finegrained1_TJGKS1.pt,7,215,215,0.021462980000000003
add_finegrained1_A5AYA0.pt,7,212,212,0.015463320000000004
add_finegrained1_8U8PGR.pt,7,184,184,0.02098686
add_finegrained1_9PMU7O.pt,7,234,234,0.014440060000000001
add_finegrained1_WHQ6O8.pt,7,236,236,0.010462319999999995
add_finegrained1_Y1OUTT.pt,7,520,520,0.0044222
add_finegrained1_KLKMIR.pt,7,770,770,0.009587919999999998
add_finegrained1_NR0XEN.pt,7,706,706,0.020354019999999994
add_finegrained1_ZMM1G7.pt,7,878,878,0.011310019999999999
add_finegrained1_E6WXV5.pt,7,859,859,0.007345600000000001
add_finegrained1_FDMNNG.pt,7,891,891,0.004457620000000001
add_finegrained1_UCXOQ9.pt,7,734,734,0.008070500000000003
add_finegrained1_2SBDD9.pt,7,574,574,0.009378600000000006
add_finegrained1_M2P968.pt,7,650,650,0.018364480000000002
add_finegrained1_5WRMRD.pt,7,811,811,0.00885146
add_finegrained1_JBNF82.pt,7,435,435,0.011251339999999999
add_finegrained1_48PH25.pt,7,655,655,0.007932440000000002
add_finegrained1_EXEST1.pt,7,844,844,0.006961900000000001
add_finegrained1_3KIMTL.pt,7,546,546,0.01788432
add_finegrained1_RFFR5H.pt,7,387,387,0.01292874
add_finegrained1_FMUXRI.pt,7,589,589,0.006443859999999997
add_finegrained1_28MLVI.pt,7,821,821,0.007267600000000001
add_finegrained1_1COTKV.pt,7,624,624,0.005768559999999999
add_finegrained1_Q69R4P.pt,7,879,879,0.011917540000000003
add_finegrained1_L5U1WC.pt,7,701,701,0.009524700000000002
add_finegrained1_VZXWTB.pt,112,10,10,0.00451634
add_finegrained1_BF7U7K.pt,112,7,7,0.004458720000000002
add_finegrained1_0IMFOH.pt,112,11,11,0.0044884400000000015
add_finegrained1_RU81FA.pt,112,8,8,0.0044887
add_finegrained1_67R480.pt,112,14,14,0.004630059999999998
add_finegrained1_JLQBAZ.pt,112,9,9,0.027488080000000005
add_finegrained1_Y80DU4.pt,112,12,12,0.004566359999999999
add_finegrained1_C986KY.pt,112,13,13,0.00451366
add_finegrained1_EM33CT.pt,112,15,15,0.00455274
add_finegrained1_ZRAK73.pt,1,777,777,0.01563292
add_finegrained1_GH3KI3.pt,1,429,429,0.01733064
add_finegrained1_MCTXGL.pt,1,444,444,0.02129495999999999
add_finegrained1_TJAKIU.pt,1,599,599,0.010126279999999996
add_finegrained1_JDKPNY.pt,1,915,915,0.0160265
add_finegrained1_HGUYH0.pt,1,927,927,0.020165540000000003
add_finegrained1_SBDH23.pt,1,643,643,0.013946940000000001
add_finegrained1_0TZSCF.pt,1,706,706,0.02249801999999999
add_finegrained1_AW5IZO.pt,1,693,693,0.017589799999999992
add_finegrained1_OTMME7.pt,1,705,705,0.018866420000000002
add_finegrained1_YFRC0Q.pt,1,580,580,0.020386279999999996
add_finegrained1_9QUYSA.pt,1,801,801,0.016916419999999998
add_finegrained1_HKZ6J9.pt,1,758,758,0.020377280000000005
add_finegrained1_25WIVR.pt,1,494,494,0.02858174
add_finegrained1_FACAH7.pt,1,695,695,0.022667499999999997
add_finegrained1_HIVYR6.pt,1,515,515,0.014471999999999999
add_finegrained1_V8DXM4.pt,1,687,687,0.018612859999999995
add_finegrained1_OQA0US.pt,1,632,632,0.02310115999999999
add_finegrained1_8JCHT7.pt,1,587,587,0.021692380000000004
add_finegrained1_PLYUVS.pt,1,472,472,0.02648262000000001
add_finegrained1_ZQ4TWU.pt,28,10,10,0.023085859999999996
add_finegrained1_S4J0YV.pt,28,7,7,0.0044901
add_finegrained1_4SQZ4W.pt,28,11,11,0.025129460000000003
add_finegrained1_O2ED5V.pt,28,12,12,0.013489440000000004
add_finegrained1_NTCXBZ.pt,28,13,13,0.01911298
add_finegrained1_K6WNO3.pt,28,6,6,0.015477719999999999
add_finegrained1_WWVGD9.pt,28,8,8,0.015655819999999997
