model_path,HW,CIN,latency
global-avgpool_prior_1LM9AQ.pt,7,249,0.00507622
global-avgpool_prior_4XGJQA.pt,3,199,0.005102439999999999
global-avgpool_prior_76K6UZ.pt,7,36,0.00506644
global-avgpool_prior_ZYY7HZ.pt,3,61,0.005178919999999999
global-avgpool_prior_6FUL2N.pt,3,54,0.00508954
global-avgpool_prior_MAS6QV.pt,3,66,0.005248159999999999
global-avgpool_prior_WF6L6D.pt,3,497,0.005079660000000001
global-avgpool_prior_K3B3IG.pt,7,455,0.005094200000000001
global-avgpool_prior_P9138L.pt,7,206,0.00508156
global-avgpool_prior_0E7ROR.pt,7,124,0.005083979999999999
global-avgpool_prior_G5AFVW.pt,3,176,0.0051015999999999995
global-avgpool_prior_V8O6Z9.pt,7,123,0.00509898
global-avgpool_prior_TLCMB2.pt,3,199,0.005070680000000001
global-avgpool_prior_NYHSNA.pt,3,34,0.005087519999999999
global-avgpool_prior_2PSROC.pt,3,109,0.00512266
global-avgpool_prior_Q5HR9K.pt,7,52,0.005101560000000001
global-avgpool_prior_MDM97X.pt,3,145,0.005164240000000001
global-avgpool_prior_KVO2D9.pt,7,204,0.005123859999999999
global-avgpool_prior_BU8V2A.pt,3,35,0.0050562
global-avgpool_prior_EI3C4U.pt,3,865,0.00508942
global-avgpool_prior_7XBEM3.pt,7,1939,0.03236744
global-avgpool_prior_N55CIB.pt,3,35,0.00511388
global-avgpool_prior_355PUV.pt,7,253,0.00508518
